additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,symbol,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent
,,37184.0,49149.0,0.0,4927.0,4517.0,9444.0,EVAX,30996.0,40555.0,,,12475.0,23425.0
,,0.0,126629.0,,,-3339.0,13257.0,EVGN,63790.0,84703.0,0.0,117025.0,-5403.0,51919.0
0.0,24712.0,0.0,105995.0,0.0,110855.0,0.0,110855.0,EVGRU,,,,,,
0.0,243721.0,187378.0,205948.0,0.0,2248.0,1765.0,14809.0,EVLO,12507.0,13204.0,0.0,202193.0,0.0,15720.0
4977000.0,5002000.0,146000.0,173000.0,146000.0,150000.0,0.0,150000.0,EVLVW,,,0.0,151523000.0,,
0.0,1371386.0,0.0,1968832.0,0.0,246947.0,,,EVO,,,0.0,1713148.0,0.0,634802.0
0.0,24728.0,0.0,30000.0,,,0.0,26000.0,EVOJU,,,0.0,101004000.0,,
40337469.0,40520489.0,21847354.0,22752689.0,235909.0,570409.0,1215701.0,1550201.0,EVOK,21886813.0,22752689.0,0.0,22519623.0,-789322.0,116013.0
412746.0,412845.0,1512429.0,1512680.0,597514.0,668993.0,1165913.0,1353718.0,EVOP,0.0,100.0,0.0,893642.0,715954.0,716205.0
,,,,,,,,EWCZ,,,,,,
99285.0,101459.0,70912.0,147508.0,7933.0,52538.0,5528.0,85483.0,EXFY,66152.0,76142.0,0.0,91127.0,72315.0,122825.0
0.0,106015.0,386208.0,869554.0,-40181.0,269288.0,-35213.0,728101.0,EXPR,220671.0,234404.0,0.0,558216.0,55631.0,436648.0
0.0,631798.0,108196.0,1583791.0,,,,,EYE,-1387.0,4208.0,0.0,1228826.0,,
31561034.0,48700685.0,29378674.0,32196993.0,170335.0,594069.0,6583897.0,7003720.0,EYEN,29535423.0,32028034.0,0.0,31602924.0,4151252.0,7540875.0
31515403.0,32651712.0,25465641.0,26664062.0,4512115.0,4845023.0,4554099.0,5315058.0,EZFL,22589310.0,22621402.0,0.0,24812590.0,1054748.0,1179189.0
20606649.0,32684707.0,10948336.0,19817798.0,0.0,6834127.0,0.0,6840965.0,EZGO,0.0,3633645.0,0.0,33757396.0,0.0,16694687.0
274539.0,1113687.0,1158316.0,1703049.0,17711.0,96144.0,285896.0,924846.0,FA,106705.0,187325.0,0.0,1612932.0,49134.0,235037.0
0.0,24329.0,0.0,305396.0,,,0.0,311495.0,FACT,,,,,,
,,0.0,170156.0,0.0,75899.0,0.0,216540.0,FAT,0.0,53576.0,0.0,109775.0,0.0,72393.0
,,0.0,170156.0,0.0,75899.0,0.0,216540.0,FATBP,0.0,53576.0,0.0,109775.0,0.0,72393.0
,,0.0,170156.0,0.0,75899.0,0.0,216540.0,FATBW,0.0,53576.0,0.0,109775.0,0.0,72393.0
126911.0,127603.0,50318.0,58170.0,1175.0,4850.0,0.0,2005.0,FATE,50046.0,56433.0,0.0,55297.0,3105.0,9793.0
3287390.0,4805143.0,10016338.0,25747022.0,961764.0,4917682.0,2923247.0,9095444.0,FATN,3762653.0,4840155.0,0.0,23009224.0,3910515.0,11150895.0
3287390.0,4805143.0,10016338.0,25747022.0,961764.0,4917682.0,2923247.0,9095444.0,FATN,3762653.0,4840155.0,0.0,23009224.0,3910515.0,11150895.0
23843.0,49686.0,57830.0,1177165.0,,,52524.0,1112951.0,FBIZ,0.0,130093.0,0.0,119864.0,,
359423.0,361861.0,177746.0,274715.0,6224.0,14278.0,6460.0,28036.0,FDMT,173590.0,265351.0,0.0,246732.0,-1532.0,92536.0
0.0,732162.0,-126274408.0,1607315.0,-859245.0,6540039.0,-7397511.0,1773.0,FET,-9738584.0,71903646.0,0.0,1314872.0,-1748615.0,125091810.0
,,0.0,1534143.0,,,-21749.0,1366961.0,FGBIP,-44205.0,17279.0,,,,
470290.0,507896.0,227761.0,493349.0,13801.0,37479.0,45945.0,189349.0,FGEN,7470.0,27475.0,0.0,261437.0,90840.0,143643.0
0.0,12450000.0,20505685.0,65653146.0,19924803.0,55344082.0,19220360.0,62836125.0,FGI,0.0,4018558.0,0.0,78103146.0,18527287.0,52255326.0
,,3513259.0,19352681.0,,,3453720.0,16615770.0,FHB,-5726.0,4274.0,,,,
0.0,221791.0,372954.0,801946.0,383217.0,795098.0,471377.0,861851.0,FHS,246839.0,305403.0,,,259754.0,540584.0
0.0,24425.0,276211.0,321461.0,276211.0,297423.0,,,FIACU,,,0.0,206524038.0,,
,,0.0,7137653.0,,,0.0,6563219.0,FIBK,309452.0,623482.0,0.0,870673.0,,
144248.0,205318.0,191656.0,254254.0,26070.0,46929.0,26755.0,50539.0,FIGS,125615.0,163968.0,,,187087.0,243490.0
-0.2000000000002728,2075.2,2329.2000000000007,9382.2,,,2443.8,7477.7,FIHL,699.1,1222.0,,,,
0.0,23965.0,360860000.0,360920000.0,223557.0,263557.0,12560000.0,12600000.0,FINMU,,,,,,
262776.0,263508.0,,,22883.0,36186.0,145147.0,164402.0,FIVE,31981.0,34037.0,0.0,90835.0,93324.0,108585.0
,,0.0,45039.0,,,0.0,25000.0,FLAC,,,,,,
,,0.0,45039.0,,,0.0,25000.0,FLACU,,,,,,
,,0.0,45039.0,,,0.0,25000.0,FLACW,,,,,,
20171.0,143448.0,0.0,14182.0,-736.0,9496.0,-6040.0,12214.0,FLAG,12335.0,14284.0,0.0,13466.0,0.0,10227.0
,,19452.0,34415.0,0.0,2743.0,3194.0,3202.0,FLGC,13091.0,29758.0,0.0,31213.0,0.0,17634.0
0.0,258533.0,1307174.0,1495978.0,279801.0,658041.0,513012.0,676311.0,FLNC,778857.0,862970.0,0.0,819667.0,1112444.0,1439917.0
390897.0,395210.0,1108277.0,1209545.0,270530.0,320741.0,3476.0,58693.0,FLT,63470.0,84701.0,0.0,1073255.0,604737.0,647647.0
0.0,24233.0,0.0,75000.0,0.0,55000.0,,,FLYA,,,,,,
0.0,2400000.0,19974872.0,37239683.0,4958456.0,9870417.0,9349965.0,24114347.0,FLYE,1008354.0,1367248.0,,,7338558.0,12844667.0
539139.0,551170.0,387821.0,528819.0,5604.0,88380.0,-16154.0,89721.0,FLYW,0.0,2190.0,0.0,468535.0,40380.0,148558.0
0.0,5000031.0,0.0,90000.0,0.0,66000.0,,,FMIVU,,,0.0,301874000.0,,
19296.0,283584.0,82278.0,831166.0,47140.0,243714.0,260360.0,696883.0,FND,133.0,451.0,,,31025.0,336215.0
29683.0,138079.0,0.0,505330.0,-79530.0,78837.0,,,FNKO,0.0,1501.0,0.0,494054.0,-49586.0,134350.0
,,,,,,,,FNVT,,,,,,
,,,,,,,,FNVTU,,,,,,
3439898.0,3952962.0,10786325.0,11167659.0,1265569.0,14581408.0,28170942.0,28422919.0,FOCS,0.0,8.0,0.0,1147810.0,223825.0,9046562.0
2570955.0,103477098.0,0.0,73682997.0,0.0,6934725.0,0.0,8536042.0,FORA,1120183.0,1677041.0,,,1055460.0,4573684.0
522125.0,542727.0,263063.0,431457.0,-5644.0,73387.0,1218.0,128287.0,FORG,-73181.0,33431.0,0.0,349691.0,10293.0,166510.0
0.0,24209.0,246993.0,316993.0,246993.0,300522.0,,,FOUN,,,,,,
0.0,24209.0,246993.0,316993.0,246993.0,300522.0,,,FOUNW,,,,,,
0.0,5000963.0,0.0,45458.0,0.0,21603.0,0.0,21603.0,FOXW,0.0,2000.0,0.0,51023855.0,0.0,2000.0
0.0,24250.0,0.0,167421.0,0.0,155803.0,,,FREEW,,,,,,
228588.0,228864.0,216637.0,236424.0,2655.0,4880.0,82410.0,85145.0,FREQ,24252.0,42189.0,0.0,151279.0,14877.0,32832.0
,,0.0,62000.0,,,0.0,42000.0,FRGE,,,,,,
0.0,24756.0,0.0,346500.0,0.0,330897.0,,,FRLAU,,,0.0,87407125.0,,
0.0,24756.0,0.0,346500.0,0.0,330897.0,,,FRLAW,,,0.0,87407125.0,,
519364.0,540601.0,352379.0,569482.0,29657.0,91286.0,19581.0,99517.0,FROG,173309.0,351187.0,0.0,470443.0,6109.0,208360.0
,,0.0,64924.0,,,0.0,45000.0,FRON,,,,,,
0.0,4334541.0,1023711.0,1345479.0,74401.0,172784.0,81798.0,191715.0,FRSH,995432.0,1070431.0,0.0,1153764.0,47268.0,323764.0
,,,,,,,,FRWAU,,,0.0,201013795.0,,
0.0,15090000.0,0.0,2232827.0,0.0,690378.0,0.0,690378.0,FRZA,0.0,13739078.0,,,0.0,1891762.0
,,0.0,2006479.0,,,0.0,1819990.0,FSBC,0.0,338494.0,0.0,214809.0,,
385044.0,940793.0,144702.0,723212.0,25070.0,77143.0,64358.0,181202.0,FSLR,0.0,308092.0,0.0,969265.0,35565.0,424087.0
0.0,4999904.0,0.0,33523.0,0.0,9284.0,0.0,9284.0,FSRXU,,,0.0,266274239.0,,
0.0,5003278.0,0.0,397038.0,0.0,375990.0,,,FSSIU,,,0.0,226021048.0,,
0.0,5000120.0,0.0,80000.0,0.0,55728.0,0.0,55728.0,FST,,,0.0,201024272.0,,
4976350.0,5000493.0,0.0,6000.0,6000.0,7425.0,6000.0,7425.0,FTCV,,,0.0,219213575.0,,
4976350.0,5000493.0,0.0,6000.0,6000.0,7425.0,6000.0,7425.0,FTCVU,,,0.0,219213575.0,,
4976350.0,5000493.0,0.0,6000.0,6000.0,7425.0,6000.0,7425.0,FTCVW,,,0.0,219213575.0,,
2240000.0,3737990.0,1893551.0,7325271.0,-135252.0,2137566.0,-250886.0,2743454.0,FTEL,-306227.0,409825.0,,,2098907.0,5029342.0
0.0,175867.0,0.0,296654.0,,,,,FTNT,0.0,17442.0,0.0,70064.0,,
0.0,972650.0,23134.0,381452.0,0.0,207022.0,139359.0,207022.0,FUBO,22328.0,79909.0,,,0.0,84909.0
231984.0,234254.0,135108.0,139448.0,1444.0,4229.0,6753.0,9771.0,FULC,125905.0,126312.0,0.0,129309.0,0.0,1338.0
0.0,1394075.0,,,,,,,FUV,0.0,10956447.0,0.0,13168328.0,,
0.0,5000696.0,0.0,96133.0,,,0.0,77126.0,FVAM,,,0.0,81019007.0,,
0.0,24425.0,0.0,48347.0,0.0,36783.0,0.0,36783.0,FVT,0.0,25000.0,0.0,201461564.0,0.0,25000.0
,,0.0,35237.0,,,0.0,20026.0,FWAC,,,,,,
,,2629.0,3599.0,,,-16509.0,4711.0,FWP,2127.0,2955.0,,,1934.0,2897.0
,,,,,,,,FXCO,,,0.0,88885066.0,,
476024.0,487480.0,86565.0,165082.0,14812.0,46848.0,43054.0,363118.0,FXLV,51683.0,80650.0,0.0,50522.0,4875.0,57274.0
5448880.0,5473391.0,171463822.0,171478892.0,162205.0,162683.0,14634644.0,14635122.0,GACQU,,,0.0,171478892.0,,
0.0,24281.0,0.0,55000.0,0.0,30488.0,,,GAMCU,,,0.0,250774512.0,,
,,-4913.0,464007.0,-3168.0,88495.0,11034.0,14543.0,GATO,94663.0,105894.0,0.0,239711.0,305.0,70492.0
0.0,24569.0,0.0,574295.0,0.0,556343.0,0.0,556343.0,GBBK,0.0,464071.0,0.0,154017952.0,0.0,467571.0
44533116.0,45479056.0,11341468.0,12375090.0,15744432.0,17622319.0,15789542.0,17742429.0,GBOX,-706539.0,45854.0,,,11076053.0,12078960.0
,,147690.0,2475640.0,-366971.0,5938117.0,-351366.0,5953722.0,GBS,229333.0,427273.0,0.0,19594527.0,578206.0,2906156.0
0.0,353401.0,0.0,251221.0,,,,,GBT,0.0,246234.0,0.0,238372.0,,
0.0,353401.0,0.0,251221.0,,,,,GBT,0.0,246234.0,0.0,238372.0,,
3707.0,30824.0,0.0,1854.0,,,,,GBTG,,,,,,
0.0,644151.0,534135.0,1044937.0,-70885044.0,142130.0,-147289356.0,557457.0,GCI,-8122.0,1878.0,0.0,1046590.0,-57333768.0,245503.0
72864.0,104582.0,0.0,347211.0,0.0,100722.0,0.0,216510.0,GCT,0.0,63198.0,0.0,161725.0,0.0,187309.0
0.0,454407.0,2814198.0,3340096.0,114220.0,972749.0,2081908.0,2854414.0,GDDY,176916.0,221300.0,0.0,1829313.0,55007.0,460882.0
0.0,24785.0,95275.0,145300.0,95454.0,121479.0,95454.0,121479.0,GDNR,1538.0,1563.0,0.0,77123821.0,1538.0,1563.0
0.0,24785.0,95275.0,145300.0,95454.0,121479.0,95454.0,121479.0,GDNRU,1538.0,1563.0,0.0,77123821.0,1538.0,1563.0
0.0,46042.0,11803.0,194911.0,0.0,101866.0,-3154.0,108590.0,GDOT,,,0.0,86321.0,0.0,168275.0
1569224.0,1578012.0,1012536.0,1327327.0,43407.0,60027.0,51950.0,792159.0,GDRX,917655.0,952255.0,0.0,1232825.0,127363.0,200434.0
0.0,25730.0,64172.0,163118.0,80000.0,154126.0,,,GDSTU,0.0,36446.0,,,,
0.0,241163.0,64864.0,304777.0,,,0.0,204812.0,GECC,0.0,30977.0,,,,
,,,,,,,,GEHCV,,,,,,
0.0,24784.0,77018297.0,77083222.0,57370.0,108978.0,0.0,2437500.0,GENQU,,,0.0,77083222.0,,
0.0,24784.0,77018297.0,77083222.0,57370.0,108978.0,0.0,2437500.0,GENQW,,,0.0,77083222.0,,
0.0,547496.0,,,,,,,GEVO,0.0,25498.0,0.0,95794.0,,
0.0,15705485.0,0.0,35974827.0,0.0,8083696.0,0.0,38134845.0,GFAI,0.0,22047577.0,0.0,41524664.0,0.0,17026675.0
0.0,15705485.0,0.0,35974827.0,0.0,8083696.0,0.0,38134845.0,GFAIW,0.0,22047577.0,0.0,41524664.0,0.0,17026675.0
0.0,24367.0,215481.0,275481.0,215481.0,255981.0,,,GFGDW,,,,,,
0.0,4999535.0,0.0,80000.0,0.0,55422.0,0.0,55422.0,GFX,,,0.0,301024578.0,,
0.0,725325.0,0.0,577520.0,,,0.0,45066.0,GH,,,0.0,534415.0,,
0.0,174261734.0,849537439.0,1875751280.0,0.0,663034179.0,-628923658.0,1023378.0,GHG,0.0,896782935.0,0.0,1401705.0,1561685517.0,1601376620.0
0.0,23995.0,0.0,202855000.0,,,0.0,8381838.0,GIA,,,0.0,202819251.0,,
0.0,5017631.0,0.0,300576472.0,,,10498800.0,10500000.0,GIIXU,0.0,324935.0,0.0,300576472.0,,
0.0,18068728.0,0.0,43981389.0,,,0.0,33296885.0,GIPRW,0.0,13121792.0,0.0,54577680.0,,
257698.0,263771.0,79616.0,110493.0,14715.0,20187.0,5837.0,29546.0,GKOS,79751.0,86479.0,0.0,92029.0,-1405.0,10554.0
650057.0,658144.0,531766.0,693061.0,0.0,83896.0,0.0,93252.0,GLBE,345754.0,414391.0,0.0,1019938.0,0.0,153098.0
0.0,5868753.0,11856881.0,33325737.0,11156037.0,21066306.0,11156037.0,21066306.0,GLE,760602.0,7005706.0,,,11173303.0,27059252.0
4975640.0,5000352.0,0.0,109466.0,0.0,85154.0,,,GLEEW,,,0.0,103674332.0,0.0,50000.0
0.0,5000335.0,0.0,93693.0,0.0,69628.0,,,GLHAU,,,0.0,201524065.0,,
0.0,22125.0,0.0,111331.0,,,0.0,87331.0,GLLIU,,,,,0.0,50000.0
0.0,62292.0,36035.0,36797.0,0.0,1689.0,-624.0,2117.0,GLMD,36050.0,36768.0,0.0,34680.0,0.0,732.0
,,496030.0,496355.0,0.0,112559.0,0.0,120237.0,GLPG,6031.0,6115.0,0.0,433219.0,,
4975979.0,5000289.0,111800.0,186800.0,111800.0,162800.0,111800.0,162800.0,GLS,,,0.0,241274000.0,,
257846.0,258672.0,122184.0,178793.0,0.0,7927.0,0.0,8138.0,GLTO,151361.0,173675.0,0.0,174900.0,0.0,56080.0
435108.0,435764.0,203939.0,384542.0,0.0,29275.0,0.0,30342.0,GLUE,203939.0,372375.0,0.0,374495.0,-128116.0,43591.0
1150845.0,1150850.0,3250585.0,6446932.0,2083929.0,3502033.0,2672544.0,4434548.0,GLXY,0.0,315.0,0.0,3280238.0,2644024.0,5093001.0
1161474.0,65912580.0,-19348419.0,9560985.0,-13490609.0,2921616.0,-17406.0,3046.0,GLYC,-20482579.0,7689595.0,0.0,56095.0,-19229194.0,9137187.0
,,5286759.0,11889701.0,108583.0,435704.0,276805.0,607555.0,GMAB,-170732.0,1176813.0,0.0,11282146.0,1476098.0,7535525.0
1618485.0,6573865.0,-47893.0,561792.0,,,4227057.0,9781807.0,GMBLW,-46884.0,53283.0,,,-8786.0,447509.0
1618485.0,6573865.0,-47893.0,561792.0,,,4227057.0,9781807.0,GMBLZ,-46884.0,53283.0,,,-8786.0,447509.0
0.0,24712.0,50292.0,134407.0,50292.0,109852.0,0.0,109852.0,GMFIU,,,0.0,102124555.0,,
12923047.0,16035229.0,12604428.0,21639615.0,-380126.0,6308863.0,1899342.0,8721273.0,GMM,7092557.0,8181251.0,,,11229894.0,19337873.0
153191161.0,156202951.0,167278627.0,189523386.0,0.0,8968024.0,63322633.0,83346083.0,GMRE,84707823.0,84733307.0,0.0,187196.0,0.0,14578920.0
146712.0,464775.0,723083.0,1122351.0,64248.0,206784.0,65585.0,888502.0,GMS,17227.0,23740.0,0.0,925186.0,36975.0,426980.0
0.0,5001129.0,0.0,78000.0,0.0,54500.0,0.0,54500.0,GMTX,,,0.0,106023500.0,,
,,0.0,210000.0,,,0.0,186282.0,GNAC,,,0.0,200538718.0,,
,,0.0,210000.0,,,0.0,186282.0,GNACU,,,0.0,200538718.0,,
0.0,345702.0,,,,,,,GNCA,0.0,61758.0,0.0,53077.0,,
,,0.0,337900.0,0.0,39248.0,0.0,208539.0,GNFT,41842.0,315662.0,0.0,298954.0,0.0,283572.0
43380.0,195246.0,10513.0,18639.0,-1035.0,21448.0,-2717.0,38520.0,GNLX,9325.0,13820.0,0.0,8655.0,5655.0,11477.0
,,1146938.0,1326214.0,71065.0,126765.0,0.0,1292957.0,GNRC,,,,,65072.0,340069.0
0.0,5001183.0,0.0,166542.0,0.0,143165.0,0.0,143165.0,GNRSU,,,0.0,150773377.0,,
,,-36225301.0,17560148.0,6196039.0,6202622.0,-581134.0,12229451.0,GNS,-1146737.0,2143358.0,,,5796495.0,5805805.0
46422.0,148158.0,494268.0,1828336.0,,,0.0,1686422.0,GNTY,0.0,8449.0,,,,
307911.0,711200.0,763727.0,2081598.0,44938.0,176270.0,474172.0,1364910.0,GO,-2266.0,18677.0,0.0,1179074.0,40063.0,247619.0
0.0,24281.0,0.0,80750.0,0.0,62875.0,,,GOBI,,,,,,
-159779.0,233523.0,0.0,1857185.0,0.0,81209.0,0.0,83490.0,GOCO,0.0,1.0,0.0,1666060.0,-147536.0,223028.0
0.0,24281.0,0.0,83969.0,0.0,66229.0,,,GOGN,0.0,25000.0,,,0.0,25000.0
,,89044.0,442062.0,32871.0,82852.0,0.0,373963.0,GOOS,24262.0,30180.0,0.0,346222.0,72649.0,227381.0
0.0,148001176.0,,,,,0.0,2935334.0,GOVX,0.0,12851257.0,,,,
0.0,148001176.0,,,,,0.0,2935334.0,GOVXW,0.0,12851257.0,,,,
0.0,24000.0,0.0,276370000.0,,,0.0,9625000.0,GPAC,,,,,,
0.0,24000.0,0.0,276370000.0,,,0.0,9625000.0,GPACU,,,,,,
0.0,5096168.0,0.0,47657.0,17523.0,104847.0,17523.0,104847.0,GPCOR,-15283.0,2834.0,0.0,50928554.0,-14256.0,3861.0
0.0,5096168.0,0.0,47657.0,17523.0,104847.0,17523.0,104847.0,GPCOU,-15283.0,2834.0,0.0,50928554.0,-14256.0,3861.0
0.0,1108454.0,0.0,903180.0,,,0.0,27407.0,GPCR,,,0.0,875773.0,,
,,,,,,,,GPOR,,,,,,
293299.0,293770.0,193006.0,439671.0,171394.0,300594.0,118571.0,367839.0,GPRO,162779.0,199264.0,0.0,283896.0,159222.0,358040.0
,,0.0,439156.0,0.0,296490.0,0.0,371041.0,GRCL,0.0,312058.0,,,0.0,374958.0
3968.0,129452.0,13188.0,333998.0,1176.0,145297.0,40472.0,211306.0,GRDN,9339.0,13999.0,0.0,170899.0,14059.0,166044.0
,,193744.0,258311.0,21815.0,33454.0,32302.0,52509.0,GREEL,114279.0,119331.0,0.0,309322.0,56651.0,64425.0
18451059.0,39441432.0,8577341.0,13064431.0,0.0,7771711.0,0.0,13470999.0,GRIL,1625464.0,1983306.0,0.0,8608797.0,1649695.0,2287589.0
19533594.0,77688324.0,-749937.0,17511100.0,-1740737.0,6977976.0,-1416468.0,8667572.0,GROMW,8912994.0,9419213.0,0.0,21481754.0,267621.0,1678192.0
0.0,223049.0,55667.0,143723.0,1911.0,8355.0,23752.0,50726.0,GRTX,0.0,14811.0,0.0,134812.0,0.0,83852.0
10997613.0,21544527.0,0.0,11929757.0,-1755883.0,3519434.0,429914.0,680480.0,GRVI,-1230662.0,887517.0,0.0,17066773.0,-3014330.0,2649674.0
-198760.0,9.0,-193201.0,462889.0,,,-208848.0,545850.0,GSKY,0.0,277501.0,0.0,641532.0,,
,,0.0,1236.3,,,,,GSL,,,0.0,1268080.0,0.0,99.5
0.0,5453880.0,0.0,43000.0,,,0.0,25000.0,GSQB,,,0.0,127268000.0,,
15894102.0,17543969.0,0.0,17445736.0,-6427404.0,12575620.0,0.0,24817999.0,GSUN,18117611.0,19267153.0,0.0,11674163.0,391697.0,5528603.0
2888.0,550984.0,-24482.0,917.0,10988.0,30694.0,10988.0,30694.0,GTBP,21813.0,21873.0,,,559.0,833.0
,,87.59999999999945,7498.9,,,-265.7000000000007,4134.9,GTES,-161.99999999999994,473.3,,,,
0.0,208044.0,0.0,135083391.0,0.0,8503821.0,,,GTHX,0.0,47304820.0,0.0,126788.0,0.0,47901048.0
1168376.0,1235544.0,583859.0,975707.0,49394.0,127181.0,67435.0,168884.0,GTLB,543556.0,886883.0,0.0,758693.0,-35982.0,348493.0
0.0,16413406.0,,,,,,,GVH,,,,,,
195147.0,207767.0,240835.0,263583.0,19656.0,82301.0,878.0,86078.0,GWRE,150953.0,188364.0,0.0,177505.0,37579.0,94842.0
,,-69626.0,237975.0,-2789.0,10841.0,-61556.0,218365.0,GWRS,9550.0,16127.0,0.0,130869.0,6422.0,18715.0
0.0,5000566.0,0.0,101960.0,,,0.0,78410.0,GXIIU,0.0,4460.0,0.0,301123550.0,,
0.0,2176796.0,5631803.0,6174796.0,2119069.0,4127747.0,2444349.0,4453027.0,HAO,-1244768.0,1203203.0,0.0,22389429.0,4961024.0,5406079.0
0.0,3462427.0,5722502.0,53594254.0,5415748.0,21392606.0,4549780.0,26866832.0,HCAI,-105989.0,499745.0,,,5743943.0,41237279.0
4977887.0,5002059.0,204670.0,279670.0,206493.0,257589.0,0.0,257589.0,HCARU,63350.0,88350.0,0.0,289022081.0,71570.0,96570.0
0.0,654561.0,33944.0,144212.0,16028.0,46794.0,60141.0,108315.0,HCAT,0.0,1263.0,0.0,248020.0,27925.0,99310.0
0.0,65308.0,0.0,77630.0,,,,,HCCI,0.0,23378.0,0.0,66706.0,,
0.0,112000.0,0.0,44033086.0,,,0.0,37756700.0,HCDIP,8810986.0,9240986.0,0.0,6773.0,,
0.0,24000.0,0.0,302522000.0,0.0,229000.0,0.0,10500000.0,HCIC,,,0.0,252522000.0,,
0.0,24000.0,0.0,302522000.0,0.0,229000.0,0.0,10500000.0,HCICU,,,0.0,252522000.0,,
0.0,24000.0,0.0,302522000.0,0.0,229000.0,0.0,10500000.0,HCICW,,,0.0,252522000.0,,
0.0,197880.0,-7798.0,217171.0,0.0,81062.0,0.0,131706.0,HCM,0.0,43141.0,0.0,216982.0,89746.0,89842.0
1592164.0,1644372.0,1215631.0,1468753.0,59350.0,187253.0,58982.0,217955.0,HCP,1157524.0,1268043.0,,,175359.0,384104.0
0.0,1042021.0,0.0,11107563.0,0.0,6779193.0,,,HCTI,147272.0,1549972.0,,,0.0,8027698.0
0.0,76987.0,0.0,15398086.0,0.0,1066144.0,,,HCWB,0.0,8455834.0,0.0,59101.0,0.0,12148668.0
,,1323488512.0,1964955857.0,,,4226297.0,-1033545.0,HEPS,4236084173.0,4343529288.0,0.0,3361752147.0,,
0.0,22652.0,0.0,34461.0,0.0,14611.0,0.0,14611.0,HERAU,,,,,,
-18.0,24857.0,51203537.0,51258585.0,61626.0,109928.0,1566698.0,1615000.0,HHGC,-23198.0,1850.0,,,,
-18.0,24857.0,51203537.0,51258585.0,61626.0,109928.0,1566698.0,1615000.0,HHGCR,-23198.0,1850.0,,,,
-18.0,24857.0,51203537.0,51258585.0,61626.0,109928.0,1566698.0,1615000.0,HHGCU,-23198.0,1850.0,,,,
,,0.0,13339282.0,0.0,4047963.0,0.0,10335862.0,HHR,0.0,10801.0,,,0.0,2966214.0
0.0,24066.0,0.0,326004967.0,0.0,60000.0,0.0,11375000.0,HIGA,,,,,0.0,4967.0
4976520.0,5001033.0,37821.0,118821.0,38221.0,95400.0,0.0,95400.0,HLAHU,-1179.0,23821.0,0.0,241023421.0,-1179.0,23821.0
20915.0,675100.0,47669.0,1108895.0,,,176454.0,522742.0,HLI,-11733.0,97687.0,0.0,845322.0,,
0.0,71058.0,0.0,273046.0,,,0.0,165028.0,HLNE,0.0,68677.0,0.0,196903.0,,
6638107.0,7247708.0,9330772.0,22899228.0,4332679.0,9861755.0,8559322.0,14088398.0,HLP,5748886.0,7182995.0,0.0,30694046.0,5495625.0,12589078.0
0.0,9970.0,,,,,,,HLT,0.0,435.0,0.0,16960.0,,
19814.0,44354.0,195345058.0,195677952.0,1474281.0,1870744.0,6994281.0,7390744.0,HLXB,-734642.0,963135.0,,,-710384.0,1239393.0
0.0,24827.0,-9298.0,200792.0,3526.0,231234.0,3526.0,231234.0,HMAC,,,,,,
0.0,24827.0,-9298.0,200792.0,3526.0,231234.0,3526.0,231234.0,HMACU,,,,,,
,,200227.0,650918.0,150219.0,219531.0,96916.0,820186.0,HMLP,13379.0,24957.0,0.0,469465.0,246821.0,260929.0
,,-15422.0,94786.0,,,-18072.0,16608.0,HNNAZ,0.0,14038.0,0.0,82186.0,,
435968.0,552023.0,46323.0,287055.0,-15380.0,38690.0,0.0,101153.0,HNST,-15716.0,13543.0,0.0,186435.0,-5665.0,167892.0
0.0,21839624.0,1336788.0,1484641.0,,,1303477.0,1328801.0,HNVR,24545.0,114951.0,0.0,291137.0,,
-14910.0,134307.0,-4116019.0,10988474.0,-492891.0,8816045.0,-5545883.0,8864057.0,HOOD,-3391917.0,1402629.0,0.0,7324548.0,-4094664.0,10872584.0
,,,,,,,,HORIW,,,,,,
4726384.0,4727875.0,5834554.0,10556905.0,0.0,6489219.0,6052161.0,10419332.0,HOUR,7329712.0,8168675.0,0.0,9131835.0,0.0,9747682.0
0.0,55.0,4504.0,4944.0,-155.0,1333.0,21052.0,22877.0,HOVRW,1588.0,1816.0,,,4418.0,4664.0
9934.0,591360.0,175645.0,713575.0,54579.0,77014.0,,,HPK,-7586.0,11966.0,,,9124.0,42419.0
0.0,548906.0,194432.0,283714.0,12661.0,19892.0,110534.0,118288.0,HRMY,107652.0,191175.0,0.0,262005.0,11603.0,98287.0
0.0,28350.0,-35000.0,343750.0,-34148.0,330215.0,0.0,330215.0,HSAQ,-135062.0,193688.0,,,-135062.0,193688.0
227021.0,47661262.0,633977.0,2589833.0,104288.0,1245994.0,5051326.0,6691631.0,HSCS,226628.0,723481.0,0.0,7358.0,100233.0,1638042.0
227021.0,47661262.0,633977.0,2589833.0,104288.0,1245994.0,5051326.0,6691631.0,HSCSW,226628.0,723481.0,0.0,7358.0,100233.0,1638042.0
-14218397.0,2735315.0,2413522.0,10356802.0,0.0,5522642.0,1392073.0,11417074.0,HTCR,2555495.0,3090782.0,0.0,15325803.0,715544.0,4990968.0
10026.0,2041993.0,-46921.0,2330525.0,,,57276.0,1193788.0,HTIA,-24839.0,52425.0,,,,
